"Iteration","Ux_up1: Ux_up1 (m/s)","Ux_up2: Ux_up2 (m/s)","Ux_up3: Ux_up3 (m/s)","Ux_up4: Ux_up4 (m/s)","Ux_up5: Ux_up5 (m/s)","Ux_down1: Ux_down1 (m/s)","Ux_down2: Ux_down2 (m/s)","Ux_down3: Ux_down3 (m/s)","Ux_down4: Ux_down4 (m/s)","Ux_down5: Ux_down5 (m/s)"
1223.0,1.7367887421981596,1.8772534928103826,,,,1.7263430167692881,1.8781522032972338,1.9678707952939594,1.9993494516547599,2.0057883770473075
1224.0,1.7367966498577356,1.8772564448292661,,,,1.7266798668862595,1.878014725881111,1.9678194648993703,1.9993063261565953,2.0057494033466323
1225.0,1.7368041422266605,1.8772587647848593,,,,1.726993951841276,1.8778876177942987,1.9677662503244293,1.999260242280687,2.005707699377601
1226.0,1.7368105305255968,1.8772612241238797,,,,1.727287373436432,1.877775201751364,1.9677180254667959,1.9992192583184079,2.0056695013197983
1227.0,1.7368164576687177,1.8772630426693397,,,,1.7275577232693753,1.8776702997093382,1.9676676919929252,1.9991755320677804,2.005629087381197
1228.0,1.7368215107948253,1.8772652324576193,,,,1.727808680993554,1.8775796594988923,1.9676242652042055,1.9991381351128257,2.0055929551104223
1229.0,1.7368262009355613,1.8772667534991494,,,,1.7280379375056463,1.8774941096118196,1.9675780344143978,1.9990975856393547,2.0055546211124056
1230.0,1.736830139663727,1.8772685237733362,,,,1.7282491760691763,1.8774212496527622,1.9675390490067477,1.9990635701782038,2.0055212795280912
1231.0,1.7368338337929639,1.8772698003650152,,,,1.7284406664339207,1.877351717396989,1.9674977251074321,1.9990264537328213,2.0054854630394185
1232.0,1.736836859848217,1.8772711129329007,,,,1.7286159138031074,1.8772931934103143,1.9674635129586129,1.9989959374537065,2.0054549604387866
1233.0,1.7368397944164131,1.8772722390797223,,,,1.7287735384196727,1.8772370993254164,1.9674273356132352,1.9989623412882938,2.0054220255066997
1234.0,1.736842082499321,1.8772731020950035,,,,1.7289169214952087,1.8771908762886234,1.967397654375403,1.9989352638437325,2.0053944579862217
1235.0,1.7368442224218044,1.877273902695847,,,,1.7290457869133629,1.8771474470900138,1.9673674873366656,1.9989066243760918,2.005365846707086
1236.0,1.736846132529804,1.8772747866237642,,,,1.7291616906591267,1.8771109415395144,1.9673416220366848,1.9988817555796792,2.0053403270288257
1237.0,1.7368478351634407,1.877275407546974,,,,1.729265302795723,1.8770773175504973,1.9673160209823348,1.9988568446452943,2.005315174771601
1238.0,1.7368493062086068,1.8772760727475337,,,,1.7293581726242664,1.8770494325410823,1.9672942097132822,1.9988350052473227,2.0052926319054114
1239.0,1.7368506030019746,1.8772766033933728,,,,1.7294413125784782,1.877024677204803,1.9672735441627425,1.9988138570718577,2.0052709691535338
1240.0,1.7368517383606061,1.8772770811849626,,,,1.7295153341951328,1.8770033007830678,1.9672547408483338,1.998794419428466,2.005250853588951
1241.0,1.73685274327504,1.8772775455087296,,,,1.7295812657447542,1.8769850966172459,1.967237808721271,1.9987765862566047,2.005232275981047
1242.0,1.736853623667421,1.8772779569278202,,,,1.7296398901483805,1.8769695310132013,1.9672222459672108,1.9987598697022455,2.005214831099843
1243.0,1.7368543882714298,1.8772783018451729,,,,1.7296919625275644,1.876956350566966,1.9672080218055499,1.9987443570981995,2.0051985662760785
1244.0,1.7368550800526426,1.8772786583370158,,,,1.7297382802656354,1.876945345064252,1.9671953393938726,1.9987302599825594,2.005183672467787
1245.0,1.7368556917457205,1.8772789709042499,,,,1.7297794435246696,1.876936161582262,1.9671838590463488,1.9987172126212782,2.005169874032216
1246.0,1.7368562740621996,1.877279324227891,,,,1.7298160298776728,1.8769286326351748,1.9671736796228445,1.9987054075205868,2.005157310360548
1247.0,1.7368567460247775,1.8772795184261943,,,,1.729848480573608,1.8769223351212234,1.9671642620597165,1.998694282050187,2.0051454716539143
1248.0,1.7368571871702998,1.87727975365765,,,,1.7298773189706247,1.8769172845128979,1.9671559617322218,1.998684281532145,2.0051347160271735
1249.0,1.7368575882863437,1.8772799651966512,,,,1.7299030311356884,1.8769132909189126,1.9671485802794257,1.9986751812388992,2.0051248828260646
1250.0,1.7368579445157235,1.877280148839595,,,,1.7299259610065565,1.8769101649904911,1.9671419868059459,1.998666875465244,2.005115875073561
1251.0,1.7368582693113632,1.877280324210047,,,,1.7299464085350715,1.8769077788081194,1.9671361171961486,1.998659343666882,2.0051076671665884
1252.0,1.7368585840040272,1.8772805249229036,,,,1.7299647294948195,1.876906127885421,1.9671310663319355,1.998652720433188,2.005100379378211
1253.0,1.7368588450812195,1.8772806449090669,,,,1.7299810533465243,1.8769047889452128,1.9671263935648624,1.9986463845053777,2.0050934537619165
1254.0,1.736859104297824,1.8772808113257011,,,,1.729995652501714,1.8769040163724895,1.967122363040599,1.9986409200027975,2.0050873844042916
1255.0,1.7368593107848493,1.8772808861894785,,,,1.7300086617376844,1.8769033785023317,1.9671186192687409,1.9986356486886463,2.0050815775038835
1256.0,1.7368595353764842,1.877281035534502,,,,1.7300203082659233,1.8769029768767143,1.9671151804431173,1.9986308150333247,2.0050762158934434
1257.0,1.7368596833678946,1.8772810518829854,,,,1.7300306831347996,1.876902909422456,1.9671123682215506,1.9986267256970207,2.005071605695984
1258.0,1.7368598525618124,1.8772811579907733,,,,1.7300400616952352,1.8769030286655424,1.967109791187835,1.998622939353074,2.005067347576932
1259.0,1.736860018671866,1.8772812586007483,,,,1.7300485199959568,1.8769031806531769,1.9671074334742131,1.9986192834231211,2.005063258130548
1260.0,1.7368601396722143,1.8772812927933726,,,,1.7300560562614347,1.8769035627833115,1.9671057346185015,1.9986165384224006,2.0050600503715152
1261.0,1.7368602837981872,1.8772813944291529,,,,1.7300628750164568,1.8769039004765486,1.9671038298961132,1.9986134705354783,2.0050566242209493
1262.0,1.7368603865180723,1.877281422219129,,,,1.7300689531162718,1.8769043875996072,1.9671025282159358,1.9986112917607777,2.005054033346486
1263.0,1.7368605126181633,1.877281522844971,,,,1.7300744631042035,1.876904882798206,1.9671011027131984,1.9986088606268404,2.005051270084682
1264.0,1.73686059991681,1.8772815413911101,,,,1.7300793539583976,1.8769052987140906,1.9670998718003214,1.9986067578538091,2.005048834750922
1265.0,1.736860691208915,1.877281598805855,,,,1.7300837497570498,1.876905766946534,1.967098841371601,1.9986049831510284,2.0050467321032226
1266.0,1.736860770050106,1.8772816364507985,,,,1.7300876937344356,1.876906209883995,1.9670978745238923,1.9986032758774268,2.005044743377615
1267.0,1.7368608455977985,1.8772816816728872,,,,1.730091235262654,1.8769066673912544,1.9670970842488882,1.998601827040646,2.005043021769679
1268.0,1.7368609194054163,1.8772817287735815,,,,1.7300944259254902,1.8769071195918594,1.9670964090012268,1.9986005425212978,2.005041491583136
1269.0,1.7368609990028385,1.8772818007612107,,,,1.7300973491928522,1.8769075884402646,1.9670958179178708,1.9985993097625938,2.0050400360366796
1270.0,1.7368610599599454,1.8772818304636618,,,,1.7300999797414112,1.8769080079537876,1.9670952295858177,1.9985981549106995,2.0050386811851877
1271.0,1.7368610932054125,1.8772817934233323,,,,1.7301021771515663,1.8769081384843567,1.9670944722429415,1.9985968913414986,2.0050372491372146
1272.0,1.736861154659404,1.8772818808151064,,,,1.73010436471903,1.876908801403844,1.96709450183144,1.9985965631642175,2.005036635125163
1273.0,1.7368611820041988,1.8772818285229467,,,,1.7301060957204146,1.8769088086729138,1.9670937111220452,1.998595244185362,2.0050352727470004
1274.0,1.736861237475276,1.8772819038650645,,,,1.7301079063173022,1.8769095279496983,1.9670940700112203,1.9985954575241656,2.005035192075878
1275.0,1.7368612473431442,1.8772818234634887,,,,1.7301092082256635,1.8769093311927671,1.9670930311504984,1.9985938689230807,2.0050336729914617
1276.0,1.736861300852811,1.8772819172981072,,,,1.730110727456091,1.8769100551233113,1.9670934792266581,1.9985942534982937,2.0050337340591966
1277.0,1.7368613529510721,1.8772819510046255,,,,1.730111950381453,1.8769101453980936,1.9670928945486008,1.998593173524208,2.0050326863705785
1278.0,1.7368613829557686,1.8772819571334147,,,,1.7301130799233997,1.876910519499333,1.96709299112872,1.9985931810781388,2.0050325021207223
1279.0,1.7368613795807666,1.8772818857562894,,,,1.7301138724343672,1.876910360021307,1.9670922219533935,1.9985920493113842,2.0050313912253106
1280.0,1.736861393471657,1.8772819068104425,,,,1.7301146995148033,1.8769106306241805,1.9670922735264622,1.998592087007983,2.005031234144324
1281.0,1.7368614507980262,1.8772820299734878,,,,1.7301156957799815,1.876911161319648,1.9670924826408236,1.9985919879353986,2.0050310473400383
1282.0,1.7368614836390406,1.8772820625419357,,,,1.7301165638545033,1.8769115392793425,1.9670927188290994,1.9985921127248398,2.0050311046282916
1283.0,1.736861496330305,1.877282029865123,,,,1.7301170935997878,1.8769113479949837,1.9670920058519927,1.9985910472706236,2.0050301158720214
1284.0,1.7368615077394982,1.877282029801525,,,,1.7301175683163041,1.8769114078170972,1.9670918603927738,1.9985909465544784,2.0050298640160795
1285.0,1.7368615012479465,1.8772819966963161,,,,1.7301179830998599,1.8769113666653212,1.9670914976079448,1.99859041253004,2.0050292948631476
1286.0,1.7368615073688112,1.8772820083473625,,,,1.730118413905073,1.8769115119876223,1.9670915711246109,1.998590477861394,2.00502926468071
1287.0,1.7368615489637529,1.8772820993426902,,,,1.7301190374051192,1.8769120550071907,1.9670921917805113,1.9985910400174762,2.0050297355334448
1288.0,1.7368616120265323,1.8772821977922902,,,,1.7301196209008627,1.8769124259069092,1.967092481537138,1.9985911514342924,2.0050298784238683
1289.0,1.7368616668365071,1.8772822497250896,,,,1.730120071145643,1.8769126140100267,1.9670925486518178,1.9985910989451234,2.0050298257687804
1290.0,1.7368617069133632,1.8772822709727497,,,,1.7301204065288878,1.876912700410069,1.9670924655915791,1.9985909387578538,2.0050296323594634
1291.0,1.7368617319328616,1.877282273434263,,,,1.7301206677248122,1.8769127370774403,1.9670923338377382,1.9985907596979278,2.0050294042913914
1292.0,1.736861750829531,1.8772822759982295,,,,1.7301208981719296,1.8769127741487417,1.9670922259303707,1.9985906073629978,2.005029206928337
1293.0,1.7368617715519536,1.8772822876972475,,,,1.7301211192824546,1.8769128320227844,1.9670921831872112,1.9985905129593888,2.0050290807090194
1294.0,1.7368617952973946,1.877282303357649,,,,1.7301213413299994,1.8769129179942827,1.9670921939936628,1.9985904604078013,2.0050290025822193
1295.0,1.7368618226198567,1.8772823221004162,,,,1.730121561618041,1.8769130245844274,1.9670922417180479,1.9985904504436176,2.0050289764336457
1296.0,1.736861852965192,1.8772823429649481,,,,1.7301217776653064,1.8769131477602576,1.9670923177200934,1.998590478890924,2.0050289906980616
1297.0,1.7368618856230833,1.8772823668586696,,,,1.7301219866588955,1.876913279466208,1.9670924063347277,1.9985905268427506,2.0050290246921856
1298.0,1.736861918815932,1.8772823921351436,,,,1.7301221837352787,1.8769134080307284,1.96709249023086,1.9985905740465957,2.005029060060997
1299.0,1.7368619507566891,1.8772824169318876,,,,1.7301223647806536,1.876913523704876,1.9670925565955446,1.9985906075711672,2.005029079868536
1300.0,1.736861979902387,1.8772824395744117,,,,1.7301225260569688,1.8769136195902636,1.9670925987133485,1.9985906162412066,2.005029077023642
1301.0,1.7368620056614654,1.8772824586145451,,,,1.730122666639034,1.8769136947253875,1.9670926159548847,1.9985906010664134,2.005029051317396
1302.0,1.7368620277707039,1.877282473096203,,,,1.7301227874380198,1.8769137497662838,1.967092608894979,1.9985905648142626,2.005029005241985
1303.0,1.7368620450856933,1.8772824792209108,,,,1.7301228864940095,1.8769137786681385,1.9670925681210034,1.998590495653682,2.005028929062934
1304.0,1.7368620587662942,1.877282479943504,,,,1.7301229682220813,1.876913791800183,1.9670925121735305,1.9985904155784875,2.0050288415601636
1305.0,1.7368620715357772,1.8772824812986246,,,,1.7301230454898546,1.8769138117225994,1.9670924755596628,1.998590362792099,2.005028780620058
1306.0,1.7368620833655917,1.8772824807393524,,,,1.7301231182292172,1.8769138299635666,1.967092441967796,1.998590307378132,2.0050287198398946
1307.0,1.7368620938784494,1.8772824779920443,,,,1.7301231843822351,1.8769138427202121,1.967092406646793,1.9985902513252929,2.0050286602417526
1308.0,1.7368620966316173,1.8772824584430494,,,,1.7301232224927778,1.876913798662847,1.9670922765518102,1.9985900765752347,2.0050284947884913
1309.0,1.7368620971558708,1.8772824428665946,,,,1.7301232453683342,1.8769137544459793,1.9670921695655135,1.99858996399611,2.0050283717393973
1310.0,1.7368620846429939,1.877282404863366,,,,1.7301232482631197,1.8769136753198328,1.9670920044199676,1.9985897657704241,2.0050281747788006
1311.0,1.7368620727735682,1.8772823794530666,,,,1.730123236337902,1.876913591881975,1.9670918589834576,1.998589615972282,2.0050280177676596
1312.0,1.736862058336619,1.8772823553907607,,,,1.7301232375672275,1.8769135605779939,1.9670918151702657,1.9985895851520865,2.005027972331586
1313.0,1.7368620604678533,1.8772823757030934,,,,1.7301233084176686,1.876913645110763,1.9670919232873296,1.998589684538735,2.0050280575178636
1314.0,1.736862056025171,1.8772823697561631,,,,1.7301233589632825,1.8769136568735774,1.9670919308417676,1.9985896720586975,2.005028060504681
1315.0,1.7368620486540074,1.8772823571988821,,,,1.7301233657407438,1.8769136016502763,1.9670918203787444,1.9985895382143852,2.0050279425100013
1316.0,1.7368620388142295,1.8772823461867634,,,,1.7301233591900615,1.876913555916884,1.9670917439116713,1.9985894780117528,2.005027870998841
1317.0,1.7368620252879523,1.8772823340239575,,,,1.7301233602527624,1.8769135297343866,1.9670917026061814,1.99858944363906,2.0050278255628196
1318.0,1.7368620129378667,1.8772823259582383,,,,1.730123352458406,1.8769134845940565,1.9670916425073872,1.9985893850391983,2.0050277660456297
1319.0,1.736862001596387,1.8772823191928483,,,,1.7301233444919462,1.8769134404709629,1.9670915730555543,1.9985893057641673,2.00502768798848
1320.0,1.7368619889038333,1.8772823082756773,,,,1.7301233286777538,1.8769133889421632,1.967091514027975,1.99858925439246,2.005027634774338
1321.0,1.7368619810064772,1.8772823093344566,,,,1.7301233334527697,1.8769133865910697,1.967091525477221,1.9985892701027952,2.005027641515807
1322.0,1.736861971365089,1.8772823013830338,,,,1.7301233288878146,1.8769133572421808,1.9670915032334653,1.998589247693001,2.0050276234017503
1323.0,1.736861966440856,1.877282304140674,,,,1.7301233334846156,1.8769133557285715,1.9670915131312627,1.9985892574853914,2.0050276302269596
1324.0,1.7368619595592651,1.8772822987414748,,,,1.7301233293019371,1.87691333444785,1.9670915011455867,1.9985892493531194,2.0050276236370568
1325.0,1.7368619552540498,1.8772823001593,,,,1.7301233288135567,1.876913327462144,1.9670915019039512,1.998589249546687,2.0050276216094796
1326.0,1.7368619494928101,1.8772822963158968,,,,1.7301233207808435,1.8769133067109296,1.9670914895670673,1.9985892408383723,2.0050276122660744
1327.0,1.736861945600085,1.8772822976268544,,,,1.7301233168988137,1.876913299386689,1.9670914903838905,1.9985892403140786,2.0050276088028105
1328.0,1.7368619405077965,1.877282294378802,,,,1.730123306221033,1.8769132791067102,1.9670914776086172,1.9985892291994887,2.0050275976856877
1329.0,1.736861937248002,1.8772822956530202,,,,1.7301233005291563,1.8769132736791847,1.9670914807187851,1.9985892305145168,2.0050275963232362
1330.0,1.7368619328910095,1.877282292288438,,,,1.730123288685838,1.8769132553403143,1.9670914684779532,1.9985892186919998,2.0050275854962654
1331.0,1.736861933139801,1.8772823003364962,,,,1.7301232952021297,1.8769132818189682,1.9670915244178,1.9985892843987116,2.0050276422069055
1332.0,1.736861931225865,1.8772822980099466,,,,1.7301232862976008,1.876913266617818,1.9670915108892097,1.9985892621572443,2.0050276300723033
1333.0,1.736861929460498,1.8772822970091794,,,,1.7301232789932641,1.8769132612730475,1.9670915053148996,1.9985892535285943,2.005027620425148
1334.0,1.7368619269554653,1.8772822943047056,,,,1.7301232676946088,1.8769132484827464,1.9670914922575915,1.9985892406364159,2.0050276061359034
1335.0,1.7368619261027347,1.8772822960708297,,,,1.7301232648226597,1.8769132572067924,1.9670915129238935,1.9985892652970698,2.005027625407613
1336.0,1.7368619244648742,1.8772822943334992,,,,1.7301232574576937,1.8769132509391908,1.9670915072644557,1.9985892549996884,2.0050276186273273
1337.0,1.736861923645197,1.8772822945293512,,,,1.7301232514781475,1.876913250665409,1.967091509037777,1.9985892551206612,2.0050276180782207
1338.0,1.736861921909302,1.8772822920006522,,,,1.7301232416563113,1.8769132413026184,1.9670914968739937,1.998589240131396,2.0050276043875597
1339.0,1.736861919425022,1.8772822886227698,,,,1.7301232317522364,1.876913234550885,1.9670914886705662,1.9985892315476401,2.005027594758759
1340.0,1.736861916780872,1.8772822851708035,,,,1.730123219239315,1.8769132218058957,1.9670914712394423,1.9985892120027158,2.005027575764425
1341.0,1.7368619145456825,1.8772822834638496,,,,1.7301232122183188,1.8769132211493667,1.9670914726447704,1.9985892141045787,2.005027575481807
1342.0,1.7368619118334476,1.8772822800633513,,,,1.7301232026601938,1.8769132115146943,1.967091459557621,1.9985891980132928,2.005027561586447
