"Iteration","Uy_up1: Uy_up1 (m/s)","Uy_up2: Uy_up2 (m/s)","Uy_up3: Uy_up3 (m/s)","Uy_up4: Uy_up4 (m/s)","Uy_up5: Uy_up5 (m/s)","Uy_down1: Uy_down1 (m/s)","Uy_down2: Uy_down2 (m/s)","Uy_down3: Uy_down3 (m/s)","Uy_down4: Uy_down4 (m/s)","Uy_down5: Uy_down5 (m/s)"
3247.0,7.450234945968968E-15,1.7524700339888604E-15,,,,5.760622583364342E-15,-7.111657004248886E-15,2.021976272407612E-15,-9.015135194796051E-16,8.123493287100497E-16
3248.0,7.450228382717197E-15,1.7524706457337301E-15,,,,5.7606324053901874E-15,-7.1116806937149E-15,2.0219687570606564E-15,-9.015078078335477E-16,8.123557716833195E-16
3249.0,7.450235051295495E-15,1.7524865982254525E-15,,,,5.760703982837181E-15,-7.111662304830337E-15,2.0219825181969453E-15,-9.015180548611294E-16,8.123449678599773E-16
3250.0,7.450238485613847E-15,1.7524628752666854E-15,,,,5.76063331730344E-15,-7.111667605411788E-15,2.0219793117499087E-15,-9.015123096363271E-16,8.123523792875117E-16
3251.0,7.450244191640128E-15,1.7524631917233807E-15,,,,5.760642683372659E-15,-7.111670702151731E-15,2.0219921640441005E-15,-9.015084161202604E-16,8.123504538232939E-16
3252.0,7.45021500550129E-15,1.7524864452892353E-15,,,,5.760638620260893E-15,-7.11169485211545E-15,2.021984037868094E-15,-9.015210919622922E-16,8.123477165637912E-16
3253.0,7.450216284032895E-15,1.752480214768625E-15,,,,5.760648067521331E-15,-7.111678808721749E-15,2.0220024595707185E-15,-9.015116723348173E-16,8.123532025271078E-16
3254.0,7.450239764145452E-15,1.7524865982254525E-15,,,,5.760642926946319E-15,-7.111675215934446E-15,2.0219809565755165E-15,-9.015141323302651E-16,8.123499867626286E-16
3255.0,7.450231987629296E-15,1.7524986449529928E-15,,,,5.760654201200816E-15,-7.111640323158473E-15,2.02198881453978E-15,-9.015174042510949E-16,8.123536810320844E-16
3256.0,7.450229450595743E-15,1.7525016023867037E-15,,,,5.760653498502977E-15,-7.11167475543674E-15,2.021991192499525E-15,-9.01518649839317E-16,8.123469162128177E-16
3257.0,7.450232007658953E-15,1.7524650576711563E-15,,,,5.760650138089049E-15,-7.111719002079173E-15,2.0220046794748317E-15,-9.015189539826734E-16,8.123486964623671E-16
3258.0,7.45024221588213E-15,1.752484885213894E-15,,,,5.7606459937860616E-15,-7.111696878757957E-15,2.0220034189663176E-15,-9.01520691646649E-16,8.123498101313E-16
3259.0,7.450220500874514E-15,1.7524870570341048E-15,,,,5.7605865213155966E-15,-7.111687843739852E-15,2.0220031507545754E-15,-9.015201683898985E-16,8.123499982069399E-16
3260.0,7.450222847284664E-15,1.7525031624620447E-15,,,,5.7605767804809724E-15,-7.11169360481901E-15,2.021997378686249E-15,-9.015158231069707E-16,8.123546609306602E-16
3261.0,7.450238570910721E-15,1.7524795924394949E-15,,,,5.760659960114893E-15,-7.111686135945703E-15,2.0220154070226726E-15,-9.015194639308986E-16,8.123545157159919E-16
3262.0,7.450205970483185E-15,1.7524977167514282E-15,,,,5.760579472555307E-15,-7.111680197667543E-15,2.0219948219186764E-15,-9.015224807618415E-16,8.123514451661811E-16
3263.0,7.450220500874514E-15,1.752469422243991E-15,,,,5.760658051929616E-15,-7.111656685400531E-15,2.022019194497455E-15,-9.01521235173619E-16,8.12355962675233E-16
3264.0,7.450222952611193E-15,1.7524794395032775E-15,,,,5.76058846385912E-15,-7.111678808721749E-15,2.022009396543909E-15,-9.015236615903217E-16,8.123515903808493E-16
3265.0,7.450222847284664E-15,1.7524700339888604E-15,,,,5.760595593810628E-15,-7.111697339255662E-15,2.0220107166550323E-15,-9.015180304102793E-16,8.123528921254222E-16
3266.0,7.45021500550129E-15,1.752470186925078E-15,,,,5.760658882651649E-15,-7.111678808721749E-15,2.022010865661556E-15,-9.01524319162052E-16,8.123528921254222E-16
3267.0,7.450226386929545E-15,1.7524972378138693E-15,,,,5.760587386395875E-15,-7.111679127570103E-15,2.0220175823225245E-15,-9.015245897266631E-16,8.123543390846634E-16
3268.0,7.450237503032177E-15,1.7525027036533926E-15,,,,5.760657430422999E-15,-7.11166774706114E-15,2.0220128621535794E-15,-9.015245897266631E-16,8.123538605796867E-16
3269.0,7.45022276198779E-15,1.7524850381501116E-15,,,,5.760666796492217E-15,-7.11166010098883E-15,2.0220150315041915E-15,-9.015251801409033E-16,8.123546723749715E-16
3270.0,7.450224823042661E-15,1.752482233652618E-15,,,,5.760599035415777E-15,-7.11168659644341E-15,2.0220105735977487E-15,-9.015237287478117E-16,8.123541938699948E-16
3271.0,7.450220500874514E-15,1.752480673577277E-15,,,,5.760666796492217E-15,-7.111689870382357E-15,2.022010752405577E-15,-9.015161451227992E-16,8.123528921254222E-16
3272.0,7.450219327669439E-15,1.7524850582790184E-15,,,,5.760662277423823E-15,-7.111713241000015E-15,2.022007286795906E-15,-9.015212530460914E-16,8.123538605796867E-16
3273.0,7.450218049137834E-15,1.7524858028311983E-15,,,,5.760588919815746E-15,-7.111687524891498E-15,2.0220098137621746E-15,-9.015167691157844E-16,8.123537153650183E-16
3274.0,7.450224145845923E-15,1.7524847216934163E-15,,,,5.760602021064299E-15,-7.111664473122192E-15,2.0220126535444465E-15,-9.015151700991882E-16,8.123569311294976E-16
3275.0,7.450238590940378E-15,1.752502998941567E-15,,,,5.760596049767255E-15,-7.111696878757957E-15,2.0220064940591593E-15,-9.01514613263693E-16,8.12358711379047E-16
3276.0,7.450231902332423E-15,1.752465352959331E-15,,,,5.760662652189229E-15,-7.111666180916343E-15,2.0220103351873113E-15,-9.015176122221635E-16,8.123531307294801E-16
3277.0,7.450220500874514E-15,1.7524664340971127E-15,,,,5.760591905464267E-15,-7.111696878757957E-15,2.0220105735977487E-15,-9.015170396803958E-16,8.123512999515126E-16
3278.0,7.450227665461149E-15,1.7524840996003941E-15,,,,5.760660122497334E-15,-7.111649677024931E-15,2.0220103351873113E-15,-9.015191955324873E-16,8.123496763609428E-16
3279.0,7.450220500874514E-15,1.75248675116167E-15,,,,5.760663401720043E-15,-7.111647650382428E-15,2.02201464408723E-15,-9.015148502495593E-16,8.123574096344742E-16
3280.0,7.450230623800819E-15,1.752498950825428E-15,,,,5.76067131556061E-15,-7.111703887133556E-15,2.0220100133221992E-15,-9.015170396803958E-16,8.123527469107537E-16
3281.0,7.450213726969686E-15,1.75248675116167E-15,,,,5.760666796492217E-15,-7.111671481497792E-15,2.022014852696363E-15,-9.015191955324873E-16,8.123477508967251E-16
3282.0,7.450218154464364E-15,1.7524820807164005E-15,,,,5.760672848980481E-15,-7.111698586552106E-15,2.0220103351873113E-15,-9.01519481803371E-16,8.123467824424605E-16
3283.0,7.450220500874514E-15,1.7524997155065146E-15,,,,5.760657511614219E-15,-7.111711993703573E-15,2.0220123018780304E-15,-9.015206290531062E-16,8.123495311462746E-16
3284.0,7.45021500550129E-15,1.7524858028311983E-15,,,,5.760661199960578E-15,-7.111687843739852E-15,2.0220103053860064E-15,-9.015222280697024E-16,8.123440957113761E-16
3285.0,7.450237397705646E-15,1.7524819277801834E-15,,,,5.760668704677493E-15,-7.111656685400531E-15,2.022016724033928E-15,-9.015215236107026E-16,8.123487079066783E-16
3286.0,7.45021500550129E-15,1.7524831512699221E-15,,,,5.760584154006141E-15,-7.11165839319468E-15,2.022014763292449E-15,-9.015190971940001E-16,8.123512999515126E-16
3287.0,7.450233075537497E-15,1.7524845793414595E-15,,,,5.760658261145031E-15,-7.111706232624415E-15,2.022014122662094E-15,-9.015209667752075E-16,8.123495311462746E-16
3288.0,7.450205970483185E-15,1.7524656694160258E-15,,,,5.760658261145031E-15,-7.111719002079173E-15,2.0220240307717506E-15,-9.015203763609673E-16,8.123482294017017E-16
3289.0,7.45021500550129E-15,1.7525031518777844E-15,,,,5.760667627214249E-15,-7.111696878757957E-15,2.022011011568211E-15,-9.015218434603316E-16,8.123490526412979E-16
3290.0,7.450231902332423E-15,1.7524842628847642E-15,,,,5.760661949491392E-15,-7.111713241000015E-15,2.022008574005857E-15,-9.015191955324873E-16,8.12343233387673E-16
3291.0,7.450247605928825E-15,1.7524808265134942E-15,,,,5.760661246793553E-15,-7.111678808721749E-15,2.0220034456677545E-15,-9.015180482827516E-16,8.123437118926497E-16
3292.0,7.450242110555602E-15,1.752502520004008E-15,,,,5.760659794564902E-15,-7.11165714589824E-15,2.0220088124162945E-15,-9.015170396803958E-16,8.123506448152073E-16
3293.0,7.450237397705646E-15,1.7524840996003941E-15,,,,5.760662405448018E-15,-7.111680835364252E-15,2.022019489410634E-15,-9.015164828449006E-16,8.123493430706346E-16
3294.0,7.450208316893336E-15,1.7524869040978872E-15,,,,5.760660872028147E-15,-7.111711993703573E-15,2.0220171710534983E-15,-9.015212866248364E-16,8.123514566104923E-16
3295.0,7.450222847284664E-15,1.7524817748439658E-15,,,,5.760667627214249E-15,-7.111666039266991E-15,2.0220101623287228E-15,-9.015212530460914E-16,8.123496763609428E-16
3296.0,7.450216284032895E-15,1.7524823865888355E-15,,,,5.760658261145031E-15,-7.111680516515898E-15,2.0220101623287228E-15,-9.015167355370396E-16,8.123524250647568E-16
3297.0,7.450229535892618E-15,1.7524703398612952E-15,,,,5.760660497262741E-15,-7.111680516515898E-15,2.0220133239761064E-15,-9.015204099397121E-16,8.123511233201839E-16
3298.0,7.450220500874514E-15,1.7524823865888355E-15,,,,5.760660497262741E-15,-7.111673189291943E-15,2.0220171710534983E-15,-9.015212866248364E-16,8.123496763609428E-16
3299.0,7.450222867314318E-15,1.7524678515843895E-15,,,,5.760662405448018E-15,-7.11170996706107E-15,2.0220171710534983E-15,-9.015215571894478E-16,8.123496763609428E-16
3300.0,7.450224040519394E-15,1.7524869040978872E-15,,,,5.760659419799496E-15,-7.111680835364252E-15,2.0220178414851585E-15,-9.015183345536355E-16,8.123446803469142E-16
3301.0,7.450220606201042E-15,1.752480673577277E-15,,,,5.760663108145856E-15,-7.111696878757957E-15,2.022010802959078E-15,-9.015161787015442E-16,8.123513619242419E-16
3302.0,7.450238570910721E-15,1.7525034683344795E-15,,,,5.760662405448018E-15,-7.111671481497792E-15,2.022010802959078E-15,-9.015204099397121E-16,8.123506448152073E-16
3303.0,7.450227665461149E-15,1.7525026930691323E-15,,,,5.760666468559785E-15,-7.111682224310046E-15,2.022017200854803E-15,-9.015231226272988E-16,8.123440957113761E-16
3304.0,7.450231797005894E-15,1.7525012755818557E-15,,,,5.760662814571669E-15,-7.111700932042964E-15,2.0220169624443654E-15,-9.015204099397121E-16,8.123491978559662E-16
3305.0,7.450204797278111E-15,1.7524687999148613E-15,,,,5.760660872028147E-15,-7.111696878757957E-15,2.022016932643061E-15,-9.015215571894478E-16,8.123482294017017E-16
3306.0,7.450238590940378E-15,1.7524845793414595E-15,,,,5.760655275496509E-15,-7.111695631461513E-15,2.0220169624443654E-15,-9.015137365785687E-16,8.123554956145677E-16
3307.0,7.45021500550129E-15,1.7524859557674159E-15,,,,5.76065672772516E-15,-7.111657004248886E-15,2.022017200854803E-15,-9.015161787015442E-16,8.123506448152073E-16
3308.0,7.450233075537497E-15,1.7525026930691323E-15,,,,5.760664641565727E-15,-7.111680516515898E-15,2.022017200854803E-15,-9.015204099397121E-16,8.123496763609428E-16
3309.0,7.45021391759309E-15,1.7524808466424012E-15,,,,5.760669535399527E-15,-7.111682224310046E-15,2.0220178414851585E-15,-9.015206962105962E-16,8.123495311462746E-16
3310.0,7.450228257361013E-15,1.7525036212706969E-15,,,,5.760662405448018E-15,-7.111695170963807E-15,2.022017603074721E-15,-9.015206962105962E-16,8.123509781055157E-16
3311.0,7.450230729127348E-15,1.7524833042061397E-15,,,,5.760663564102483E-15,-7.111680516515898E-15,2.022022567603344E-15,-9.015215571894478E-16,8.123491978559662E-16
3312.0,7.450220606201042E-15,1.7524850275658513E-15,,,,5.760665016331134E-15,-7.111698586552106E-15,2.022017811683854E-15,-9.015210003539523E-16,8.123496763609428E-16
3313.0,7.450218630443044E-15,1.7525036212706969E-15,,,,5.760666549751005E-15,-7.111717294285024E-15,2.0220124449353137E-15,-9.015167355370396E-16,8.123524250647568E-16
3314.0,7.450234945968968E-15,1.7524851910863288E-15,,,,5.760664641565727E-15,-7.111673508140298E-15,2.0220178414851585E-15,-9.015212530460914E-16,8.123496763609428E-16
3315.0,7.45022276198779E-15,1.7525053342822553E-15,,,,5.760594597538604E-15,-7.111640642006828E-15,2.0220062854500264E-15,-9.015167355370396E-16,8.123496763609428E-16
3316.0,7.450217246584912E-15,1.752480051248147E-15,,,,5.760668785868713E-15,-7.111689870382357E-15,2.022010802959078E-15,-9.015145796849482E-16,8.123541938699948E-16
3317.0,7.450238590940378E-15,1.7525030095258274E-15,,,,5.760669863331959E-15,-7.111673508140298E-15,2.0220200108357706E-15,-9.015231562060438E-16,8.123451588518908E-16
3318.0,7.450223935192865E-15,1.7524817642597054E-15,,,,5.760669488566552E-15,-7.111678808721749E-15,2.0220175732734163E-15,-9.015212866248364E-16,8.123509781055157E-16
3319.0,7.45024632739722E-15,1.7524812853221463E-15,,,,5.760667627214249E-15,-7.111675215934446E-15,2.022011011568211E-15,-9.015210003539523E-16,8.123505942867893E-16
3320.0,7.450230603771164E-15,1.7524872099703224E-15,,,,5.760667627214249E-15,-7.111689870382357E-15,2.0220171710534983E-15,-9.015215571894478E-16,8.123496763609428E-16
3321.0,7.450230623800819E-15,1.7524686162654764E-15,,,,5.760664641565727E-15,-7.111678808721749E-15,2.0220124747366185E-15,-9.015158588519154E-16,8.123496763609428E-16
3322.0,7.450230729127348E-15,1.7524872099703224E-15,,,,5.760674007634945E-15,-7.111666499764699E-15,2.0220194834613944E-15,-9.015204099397121E-16,8.123491978559662E-16
3323.0,7.450231797005894E-15,1.7524667399695477E-15,,,,5.760671771517235E-15,-7.111691578176506E-15,2.0220178414851585E-15,-9.015158924306602E-16,8.123504996005392E-16
3324.0,7.450238570910721E-15,1.752491574543157E-15,,,,5.760666877683437E-15,-7.111678808721749E-15,2.0220124449353137E-15,-9.015204099397121E-16,8.123506448152073E-16
3325.0,7.45024398098707E-15,1.752466128224678E-15,,,,5.760671771517235E-15,-7.11167475543674E-15,2.022009923918285E-15,-9.015206962105962E-16,8.123524250647568E-16
3326.0,7.45023051847429E-15,1.7524861288325402E-15,,,,5.760664641565727E-15,-7.111702179339407E-15,2.022016932643061E-15,-9.015215571894478E-16,8.123504996005392E-16
3327.0,7.450214900174761E-15,1.7524872099703224E-15,,,,5.760668785868713E-15,-7.111682543158401E-15,2.0220147930937537E-15,-9.015225322130588E-16,8.123466058111319E-16
3328.0,7.450235051295495E-15,1.7524855170876707E-15,,,,5.760668785868713E-15,-7.111695170963807E-15,2.022017811683854E-15,-9.015255178630043E-16,8.123496763609428E-16
3329.0,7.450198003343628E-15,1.7524872099703224E-15,,,,5.760675541054816E-15,-7.111696878757957E-15,2.022018109696901E-15,-9.015179499442647E-16,8.123550171095911E-16
3330.0,7.450220500874514E-15,1.7524704927975125E-15,,,,5.760674007634945E-15,-7.111656685400531E-15,2.0220169624443654E-15,-9.015167355370396E-16,8.123496763609428E-16
3331.0,7.450222847284664E-15,1.7524844054728287E-15,,,,5.760671771517235E-15,-7.1116841093032E-15,2.022010802959078E-15,-9.015204099397121E-16,8.123491978559662E-16
3332.0,7.450218049137834E-15,1.7524984920167756E-15,,,,5.760664641565727E-15,-7.11167475543674E-15,2.0220178414851585E-15,-9.015228520626876E-16,8.123464605964636E-16
3333.0,7.450236119174041E-15,1.7524659752884606E-15,,,,5.760661655917205E-15,-7.111695631461513E-15,2.02200995371959E-15,-9.015134324352127E-16,8.123554956145677E-16
3334.0,7.450220395547985E-15,1.7524872099703224E-15,,,,5.760597583187126E-15,-7.111671481497792E-15,2.0220133239761064E-15,-9.01518810923116E-16,8.123550171095911E-16
3335.0,7.450221483456186E-15,1.752466128224678E-15,,,,5.760667627214249E-15,-7.111695170963807E-15,2.022017200854803E-15,-9.015158924306602E-16,8.123509781055157E-16
3336.0,7.450233772763892E-15,1.7524885969805389E-15,,,,5.760668785868713E-15,-7.111696878757957E-15,2.022010132527418E-15,-9.015212866248364E-16,8.123509781055157E-16
3337.0,7.450247605928825E-15,1.7524814382583637E-15,,,,5.760664641565727E-15,-7.111719002079173E-15,2.022016932643061E-15,-9.015212866248364E-16,8.123519465597803E-16
3338.0,7.450217943811305E-15,1.7524820807164005E-15,,,,5.760668329912088E-15,-7.111696878757957E-15,2.0220169624443654E-15,-9.015212530460914E-16,8.123509781055157E-16
3339.0,7.450237292379117E-15,1.752464109340685E-15,,,,5.760668785868713E-15,-7.111647650382428E-15,2.0220180500942914E-15,-9.015255178630043E-16,8.123496763609428E-16
3340.0,7.450234945968968E-15,1.7524659752884606E-15,,,,5.760674007634945E-15,-7.111696878757957E-15,2.022016932643061E-15,-9.015212866248364E-16,8.123491978559662E-16
3341.0,7.450213832296215E-15,1.7524831512699221E-15,,,,5.760664641565727E-15,-7.111707940418564E-15,2.0220101623287228E-15,-9.015158924306602E-16,8.123509781055157E-16
3342.0,7.450213832296215E-15,1.7525034577502191E-15,,,,5.760671021986423E-15,-7.11167475543674E-15,2.0220169624443654E-15,-9.015209667752075E-16,8.123519465597803E-16
3343.0,7.45021255376461E-15,1.7524689327221717E-15,,,,5.760674007634945E-15,-7.111693923667364E-15,2.022024880011239E-15,-9.015204099397121E-16,8.123506448152073E-16
3344.0,7.45024398098707E-15,1.7524991037616451E-15,,,,5.760668785868713E-15,-7.111666499764699E-15,2.0220194298080246E-15,-9.01520105796356E-16,8.123509781055157E-16
3345.0,7.450213726969686E-15,1.7524819277801834E-15,,,,5.760670238097364E-15,-7.111696878757957E-15,2.022017811683854E-15,-9.015173259512797E-16,8.123506448152073E-16
3346.0,7.450210292651334E-15,1.7524879852356694E-15,,,,5.760663108145856E-15,-7.111673047642591E-15,2.0220178414851585E-15,-9.015206962105962E-16,8.123509781055157E-16
3347.0,7.450236119174041E-15,1.7524861288325402E-15,,,,5.760668785868713E-15,-7.111671481497792E-15,2.0220169624443654E-15,-9.015137365785687E-16,8.123554956145677E-16
3348.0,7.450224040519394E-15,1.7524825395250527E-15,,,,5.760671771517235E-15,-7.111673508140298E-15,2.0220105645486408E-15,-9.015212530460914E-16,8.123509781055157E-16
3349.0,7.450220395547985E-15,1.7524833042061397E-15,,,,5.760661655917205E-15,-7.111720709873322E-15,2.0220250886203718E-15,-9.015212866248364E-16,8.123524250647568E-16
3350.0,7.450221568753059E-15,1.7524644152131195E-15,,,,5.760666093794378E-15,-7.111689551534001E-15,2.0220126833457514E-15,-9.015161787015442E-16,8.123532483043528E-16
3351.0,7.450245154192146E-15,1.7524855170876707E-15,,,,5.760663108145856E-15,-7.111671481497792E-15,2.0220180798955963E-15,-9.01518810923116E-16,8.123550171095911E-16
3352.0,7.450199281875232E-15,1.7524825395250527E-15,,,,5.760668785868713E-15,-7.111689551534001E-15,2.022020040637075E-15,-9.015204099397121E-16,8.123509781055157E-16
3353.0,7.450221568753059E-15,1.7524808265134942E-15,,,,5.760669863331959E-15,-7.111695170963807E-15,2.022011041369516E-15,-9.015212530460914E-16,8.123490526412979E-16
3354.0,7.450207038361731E-15,1.7524822230683575E-15,,,,5.760671771517235E-15,-7.111642349800977E-15,2.0220054064092333E-15,-9.015204099397121E-16,8.123511233201839E-16
3355.0,7.450214900174761E-15,1.7524872099703224E-15,,,,5.760587842352502E-15,-7.111689870382357E-15,2.0220096855078477E-15,-9.015158924306602E-16,8.123509781055157E-16
3356.0,7.450218049137834E-15,1.7524825395250527E-15,,,,5.760667627214249E-15,-7.111673508140298E-15,2.0220064940591593E-15,-9.01523713041539E-16,8.123479075557047E-16
3357.0,7.450212659091141E-15,1.7524870570341048E-15,,,,5.760664641565727E-15,-7.111703887133556E-15,2.0220180500942914E-15,-9.015215571894478E-16,8.123509781055157E-16
3358.0,7.45024278775234E-15,1.7524854969587637E-15,,,,5.760672848980481E-15,-7.111682224310046E-15,2.0220126833457514E-15,-9.015279264072348E-16,8.123446803469142E-16
3359.0,7.450226978829409E-15,1.7524855170876707E-15,,,,5.760674757165757E-15,-7.11169485211545E-15,2.022017811683854E-15,-9.015212866248364E-16,8.123524250647568E-16
3360.0,7.450213726969686E-15,1.7524820807164005E-15,,,,5.760674007634945E-15,-7.111676463230889E-15,2.0220178712864634E-15,-9.015198195254723E-16,8.123524250647568E-16
3361.0,7.45024632739722E-15,1.7525020813242628E-15,,,,5.760671771517235E-15,-7.111669773703643E-15,2.0220107731577737E-15,-9.015236325755244E-16,8.123554956145677E-16
